date,daynum,month,day,cumulative_confirmed_cases,new_confirmed_cases,cumulative_deaths,new_deaths,hospitalized_currently,hospitalized_cumulative,InICU_currently,InICU_cumulative,OnVentilator_Currently,OnVentilator_Cumulative,Recovered_cumulative,cumulative_confirmed_cases_0_19,cumulative_confirmed_cases_20_29,cumulative_confirmed_cases_30_39,cumulative_confirmed_cases_40_49,cumulative_confirmed_cases_50_59,cumulative_confirmed_cases_60_69,cumulative_confirmed_cases_70_79,cumulative_confirmed_cases_80plus,cumulative_confirmed_hospitalizations_0_19,cumulative_confirmed_hospitalizations_20_29,cumulative_confirmed_hospitalizations_30_39,cumulative_confirmed_hospitalizations_40_49,cumulative_confirmed_hospitalizations_50_59,cumulative_confirmed_hospitalizations_60_69,cumulative_confirmed_hospitalizations_70_79,cumulative_confirmed_hospitalizations_80plus,cumulative_confirmed_deaths_0_19,cumulative_confirmed_deaths_20_29,cumulative_confirmed_deaths_30_39,cumulative_confirmed_deaths_40_49,cumulative_confirmed_deaths_50_59,cumulative_confirmed_deaths_60_69,cumulative_confirmed_deaths_70_79,cumulative_confirmed_deaths_80plus,not_Hospitalized_cumulative,under_inversigation_cumulative,nursinghome_tests_total,nursinghome_tests_positive
2/6/21,403,2,6,515296,2222,14887,48,1389,33825,318,NA,191,NA,NA,82334,97830,85515,74690,79464,55806,30168,30364,188,425,727,1079,1884,2874,3313,4776,4,40,69,179,586,1619,3207,9025,NA,NA,NA,NA
2/7/21,404,2,7,517518,2077,14928,41,1387,33963,329,NA,188,NA,NA,82872,98305,85894,75015,79826,56050,30299,30455,188,427,728,1080,1885,2876,3318,4781,4,41,70,180,588,1625,3220,9055,NA,NA,NA,NA
2/8/21,405,2,8,519595,1961,14970,42,1401,34086,324,NA,191,NA,NA,83409,98780,86273,75340,80188,56294,30430,30545,189,428,728,1081,1887,2879,3322,4786,4,41,70,181,591,1632,3232,9085,NA,NA,NA,NA
2/9/21,406,2,9,521556,1845,15016,46,1358,34230,309,NA,183,NA,NA,83946,99255,86651,75666,80551,56537,30561,30636,189,429,729,1082,1889,2881,3327,4790,4,41,71,181,594,1639,3245,9114,NA,NA,NA,NA
2/10/21,407,2,10,523402,1792,15083,67,1313,34358,304,NA,185,NA,NA,84483,99730,87030,75991,80913,56781,30692,30726,190,430,729,1083,1891,2884,3331,4795,4,41,71,182,597,1646,3257,9144,NA,NA,NA,NA
2/11/21,408,2,11,525193,1790,15136,53,1223,34483,300,NA,180,NA,NA,84949,100134,87350,76257,81202,56981,30792,30786,190,430,730,1083,1892,2887,3336,4801,4,41,71,183,601,1653,3271,9176,NA,NA,NA,NA
2/12/21,409,2,12,526983,1646,15191,55,1149,34602,291,NA,196,NA,NA,85414,100537,87670,76524,81492,57182,30892,30845,190,430,730,1083,1894,2889,3341,4807,4,42,71,184,604,1661,3284,9207,NA,NA,NA,NA
2/13/21,410,2,13,528629,1644,15227,36,1125,34724,290,NA,183,NA,NA,85880,100941,87990,76790,81781,57382,30992,30905,190,430,731,1083,1895,2892,3346,4813,4,42,71,185,608,1668,3298,9239,NA,NA,NA,NA
2/14/21,411,2,14,530273,1588,15295,68,1107,34830,286,NA,174,NA,NA,86346,101345,88310,77057,82070,57582,31092,30965,190,430,731,1084,1897,2895,3352,4820,5,43,72,187,611,1675,3312,9270,NA,NA,NA,NA
2/15/21,412,2,15,531861,1532,15339,44,1096,34929,275,NA,177,NA,NA,86812,101749,88630,77323,82359,57782,31192,31025,190,430,732,1084,1898,2898,3357,4826,5,43,72,188,615,1682,3326,9302,NA,NA,NA,NA
2/16/21,413,2,16,533393,1495,15394,55,1088,35026,273,NA,179,NA,NA,87277,102152,88950,77590,82649,57983,31292,31084,190,430,732,1084,1900,2900,3362,4832,5,44,72,189,618,1690,3339,9333,NA,NA,NA,NA
2/17/21,414,2,17,534888,1484,15426,32,1029,35123,271,NA,173,NA,NA,87743,102556,89270,77856,82938,58183,31392,31144,190,430,733,1084,1901,2903,3367,4838,5,44,72,190,622,1697,3353,9365,NA,NA,NA,NA
2/18/21,415,2,18,536372,1500,15467,41,990,35227,258,NA,163,NA,NA,88127,102896,89524,78065,83172,58340,31471,31193,191,431,733,1085,1902,2905,3370,4840,5,44,72,191,625,1704,3363,9386,NA,NA,NA,NA
2/19/21,416,2,19,537872,1567,15516,49,970,35319,246,NA,152,NA,NA,88510,103236,89777,78274,83405,58497,31550,31243,191,432,734,1086,1904,2907,3373,4842,5,45,73,191,627,1710,3373,9406,NA,NA,NA,NA
2/20/21,417,2,20,539439,1553,15550,34,927,35405,234,NA,153,NA,NA,88894,103576,90031,78483,83639,58654,31629,31292,192,433,734,1087,1905,2909,3376,4844,5,45,73,192,630,1717,3383,9427,NA,NA,NA,NA
2/21/21,418,2,21,540992,1526,15590,40,888,35496,229,NA,140,NA,NA,89278,103916,90284,78691,83872,58812,31709,31342,192,433,735,1087,1907,2910,3379,4845,5,45,73,193,633,1723,3392,9448,NA,NA,NA,NA
2/22/21,419,2,22,542518,1509,15628,38,879,35584,225,NA,147,NA,NA,89662,104256,90538,78900,84106,58969,31788,31391,193,434,735,1088,1908,2912,3382,4847,5,45,73,194,636,1730,3402,9469,NA,NA,NA,NA
2/23/21,420,2,23,544027,1506,15667,39,875,35688,219,NA,151,NA,NA,90045,104596,90791,79109,84339,59126,31867,31441,193,435,736,1089,1910,2914,3385,4849,5,46,74,194,638,1736,3412,9489,NA,NA,NA,NA
2/24/21,421,2,24,545533,1497,15710,43,853,35802,221,NA,142,NA,NA,90429,104936,91045,79318,84573,59283,31946,31490,194,436,736,1090,1911,2916,3388,4851,5,46,74,195,641,1743,3422,9510,NA,NA,NA,NA
2/25/21,422,2,25,547030,1488,15757,47,807,35890,211,NA,137,NA,NA,90828,105261,91296,79525,84790,59433,32010,31525,194,436,737,1090,1912,2919,3392,4855,5,46,74,196,644,1750,3434,9535,NA,NA,NA,NA
2/26/21,423,2,26,548518,1442,15799,42,785,35987,204,NA,139,NA,NA,91226,105586,91548,79733,85007,59583,32074,31560,194,436,738,1091,1913,2921,3396,4860,5,47,75,198,647,1758,3447,9560,NA,NA,NA,NA
2/27/21,424,2,27,549929,1387,15848,49,760,36079,183,NA,124,NA,NA,91625,105911,91799,79940,85224,59733,32138,31595,194,436,739,1091,1914,2924,3400,4864,5,47,75,199,650,1765,3459,9585,NA,NA,NA,NA
2/28/21,425,2,28,551285,1371,15886,38,788,36168,184,NA,119,NA,NA,92024,106237,92051,80147,85440,59882,32203,31630,194,436,739,1092,1916,2926,3404,4869,5,47,76,200,654,1773,3471,9611,NA,NA,NA,NA
3/1/21,426,3,1,552626,1364,15946,48,775,36233,187,NA,116,NA,NA,92423,106562,92302,80354,85657,60032,32267,31665,194,436,740,1092,1917,2929,3408,4873,5,47,76,201,657,1780,3483,9636,NA,NA,NA,NA
3/2/21,427,3,2,553959,1357,15976,30,755,36328,173,NA,109,NA,NA,92821,106887,92554,80562,85874,60182,32331,31700,194,436,741,1093,1918,2931,3412,4878,5,48,77,203,660,1788,3496,9661,NA,NA,NA,NA
3/3/21,428,3,3,555285,1343,16006,30,741,36417,168,NA,100,NA,NA,93220,107212,92805,80769,86091,60332,32395,31735,194,436,742,1093,1919,2934,3416,4882,5,48,77,204,663,1795,3508,9686,NA,NA,NA,NA
3/4/21,429,3,4,556597,1326,16057,51,716,36517,180,NA,109,NA,NA,93588,107524,93045,80966,86302,60466,32453,31768,195,437,743,1094,1921,2936,3418,4883,5,48,78,205,665,1801,3516,9701,NA,NA,NA,NA
3/5/21,430,3,5,557892,1322,16091,34,687,36616,176,NA,114,NA,NA,93955,107836,93284,81162,86513,60600,32510,31800,195,437,743,1095,1922,2937,3420,4883,5,49,78,205,667,1806,3524,9716,NA,NA,NA,NA
3/6/21,431,3,6,559214,1344,16124,33,665,36704,174,NA,116,NA,NA,94323,108148,93524,81359,86724,60734,32568,31833,196,438,744,1096,1924,2939,3422,4884,5,49,79,206,669,1812,3532,9731,NA,NA,NA,NA
3/7/21,432,3,7,560558,1339,16149,25,672,36783,180,NA,123,NA,NA,94690,108460,93763,81556,86935,60867,32626,31865,196,439,744,1097,1925,2941,3423,4885,6,49,79,206,672,1818,3540,9745,NA,NA,NA,NA
3/8/21,433,3,8,561897,1349,16187,38,704,36863,185,NA,117,NA,NA,95058,108772,94003,81753,87146,61001,32684,31898,197,440,745,1098,1927,2943,3425,4886,6,49,80,207,674,1824,3548,9760,NA,NA,NA,NA
3/9/21,434,3,9,563247,1359,16221,34,689,36957,183,NA,121,NA,NA,95425,109084,94242,81949,87357,61135,32741,31930,197,440,745,1099,1928,2944,3427,4886,6,50,80,207,676,1829,3556,9775,NA,NA,NA,NA
3/10/21,435,3,10,564606,1388,16258,37,680,37050,176,NA,122,NA,NA,95793,109396,94482,82146,87568,61269,32799,31963,198,441,746,1100,1930,2946,3429,4887,6,50,81,208,678,1835,3564,9790,NA,NA,NA,NA
3/11/21,436,3,11,565994,1400,16285,27,641,37118,170,NA,116,NA,NA,96208,109733,94754,82372,87790,61411,32850,31985,198,441,747,1100,1932,2948,3432,4891,6,50,81,209,681,1841,3574,9810,NA,NA,NA,NA
3/12/21,437,3,12,567394,1433,16320,35,643,37204,176,NA,109,NA,NA,96623,110071,95025,82597,88012,61554,32901,32007,199,441,748,1101,1933,2951,3434,4894,6,50,82,210,683,1847,3584,9829,NA,NA,NA,NA
3/13/21,438,3,13,568827,1465,16352,32,636,37278,169,NA,95,NA,NA,97038,110408,95297,82823,88234,61696,32952,32029,199,441,749,1101,1935,2953,3437,4898,6,50,82,211,686,1853,3594,9849,NA,NA,NA,NA
3/14/21,439,3,14,570292,1512,16384,32,624,37352,169,NA,94,NA,NA,97453,110745,95568,83049,88457,61838,33004,32050,199,442,750,1102,1936,2955,3439,4902,6,51,83,211,688,1859,3604,9868,NA,NA,NA,NA
3/15/21,440,3,15,571804,1558,16408,24,619,37416,164,NA,99,NA,NA,97868,111082,95840,83275,88679,61980,33055,32072,199,442,751,1102,1938,2957,3442,4906,6,51,83,212,691,1865,3614,9888,NA,NA,NA,NA
3/16/21,441,3,16,573362,1603,16429,21,620,37496,158,NA,102,NA,NA,98283,111420,96111,83500,88901,62123,33106,32094,200,442,752,1103,1939,2960,3444,4909,6,51,84,213,693,1871,3624,9907,NA,NA,NA,NA
3/17/21,442,3,17,574965,1627,16472,43,591,37571,163,NA,98,NA,NA,98698,111757,96383,83726,89123,62265,33157,32116,200,442,753,1103,1941,2962,3447,4913,6,51,84,214,696,1877,3634,9927,NA,NA,NA,NA
3/18/21,443,3,18,576591,1657,16506,34,586,37655,157,NA,92,NA,NA,99137,112154,96667,83967,89371,62409,33208,32140,201,442,753,1104,1943,2964,3448,4914,6,51,85,214,698,1881,3641,9939,NA,NA,NA,NA
3/19/21,444,3,19,578249,1712,16544,38,588,37730,152,NA,92,NA,NA,99577,112550,96951,84207,89618,62552,33260,32163,202,443,754,1105,1944,2965,3449,4915,6,51,85,214,700,1886,3647,9950,NA,NA,NA,NA
3/20/21,445,3,20,579961,1757,16574,30,580,37828,144,NA,88,NA,NA,100016,112947,97235,84448,89866,62696,33311,32187,203,443,754,1106,1946,2967,3450,4916,6,51,86,214,702,1890,3654,9962,NA,NA,NA,NA
3/21/21,446,3,21,581718,1817,16602,28,603,37908,145,NA,88,NA,NA,100456,113343,97520,84688,90114,62839,33363,32211,203,443,755,1106,1947,2968,3452,4917,6,52,86,215,704,1895,3661,9973,NA,NA,NA,NA
3/22/21,447,3,22,583534,1882,16640,38,608,37986,148,NA,86,NA,NA,100895,113740,97804,84929,90362,62983,33414,32235,204,443,755,1107,1949,2970,3453,4918,6,52,87,215,706,1899,3668,9985,NA,NA,NA,NA
3/23/21,448,3,23,585417,1938,16666,26,628,38073,147,NA,86,NA,NA,101335,114136,98088,85169,90609,63126,33466,32258,205,444,756,1108,1950,2971,3454,4919,6,52,87,215,708,1904,3674,9996,NA,NA,NA,NA
3/24/21,449,3,24,587355,1961,16707,41,631,38164,137,NA,87,NA,NA,101774,114533,98372,85410,90857,63270,33517,32282,206,444,756,1109,1952,2973,3455,4920,6,52,88,215,710,1908,3681,10008,NA,NA,NA,NA
3/25/21,450,3,25,589316,1973,16739,32,622,38237,139,NA,84,NA,NA,102304,115002,98704,85685,91125,63432,33566,32301,206,444,757,1109,1954,2975,3457,4924,6,52,88,216,713,1913,3691,10025,NA,NA,NA,NA
3/26/21,451,3,26,591289,2006,16766,27,654,38339,143,NA,86,NA,NA,102834,115471,99036,85960,91392,63593,33615,32321,207,444,758,1110,1955,2977,3460,4928,6,52,89,216,716,1918,3700,10042,NA,NA,NA,NA
3/27/21,452,3,27,593294,2033,16793,27,657,38439,141,NA,92,NA,NA,103364,115940,99368,86235,91660,63755,33664,32340,207,444,759,1110,1957,2979,3462,4932,6,52,89,217,719,1923,3710,10059,NA,NA,NA,NA
3/28/21,453,3,28,595327,2041,16815,22,675,38525,159,NA,93,NA,NA,103895,116410,99701,86510,91927,63917,33713,32360,208,445,759,1111,1958,2982,3464,4936,7,53,89,218,721,1927,3719,10077,NA,NA,NA,NA
3/29/21,454,3,29,597368,2022,16840,25,711,38605,172,NA,95,NA,NA,104425,116879,100033,86785,92195,64079,33762,32379,208,445,760,1111,1960,2984,3466,4940,7,53,89,219,724,1932,3729,10094,NA,NA,NA,NA
3/30/21,455,3,30,599390,1983,16877,37,690,38703,169,NA,93,NA,NA,104955,117348,100365,87060,92462,64240,33811,32399,209,445,761,1112,1961,2986,3469,4944,7,53,90,219,727,1937,3738,10111,NA,NA,NA,NA
3/31/21,456,3,31,601373,1965,16904,27,700,38796,166,NA,86,NA,NA,105485,117817,100697,87335,92730,64402,33860,32418,209,445,762,1112,1963,2988,3471,4948,7,53,90,220,730,1942,3748,10128,NA,NA,NA,NA
4/1/21,457,4,1,603338,1912,16933,29,705,38897,160,NA,90,NA,NA,106021,118306,101037,87595,92997,64552,33906,32442,210,445,763,1113,1964,2989,3472,4949,7,53,90,220,732,1945,3752,10135,NA,NA,NA,NA
4/2/21,458,4,2,605250,1894,16961,28,707,39002,164,NA,93,NA,NA,106558,118796,101378,87855,93264,64703,33952,32466,211,446,763,1114,1966,2991,3473,4949,7,53,91,221,733,1949,3757,10141,NA,NA,NA,NA
4/3/21,459,4,3,607144,1874,16973,12,715,39093,167,NA,97,NA,NA,107094,119285,101718,88115,93531,64853,33998,32490,212,446,764,1115,1967,2992,3474,4950,7,53,91,221,735,1952,3761,10148,NA,NA,NA,NA
4/4/21,460,4,4,609019,1857,16988,15,707,39175,163,NA,93,NA,NA,107631,119775,102059,88374,93799,65004,34044,32515,213,446,764,1117,1968,2994,3474,4951,7,54,91,221,736,1955,3766,10154,NA,NA,NA,NA
4/5/21,461,4,5,610876,1849,16998,10,725,39270,169,NA,97,NA,NA,108167,120264,102399,88634,94066,65154,34090,32539,214,446,765,1118,1969,2995,3475,4952,7,54,91,221,738,1958,3770,10161,NA,NA,NA,NA
4/6/21,462,4,6,612725,1851,17009,11,755,39370,179,NA,105,NA,NA,108704,120754,102740,88894,94333,65305,34136,32563,215,447,765,1119,1971,2997,3476,4952,7,54,92,222,739,1962,3775,10167,NA,NA,NA,NA
4/7/21,463,4,7,614576,1866,17015,6,735,39462,176,NA,95,NA,NA,109240,121243,103080,89154,94600,65455,34182,32587,216,447,766,1120,1972,2998,3477,4953,7,54,92,222,741,1965,3779,10174,NA,NA,NA,NA
4/8/21,464,4,8,616442,1892,17022,7,711,39556,174,NA,106,NA,NA,109793,121694,103429,89410,94846,65598,34221,32605,216,447,767,1120,1973,3000,3479,4956,7,54,92,223,743,1968,3784,10184,NA,NA,NA,NA
4/9/21,465,4,9,618334,1854,17040,18,685,39645,178,NA,98,NA,NA,110347,122145,103777,89666,95093,65740,34259,32623,217,447,767,1121,1975,3002,3480,4960,7,55,92,224,746,1971,3790,10193,NA,NA,NA,NA
4/10/21,466,4,10,620188,1816,17053,13,698,39746,172,NA,100,NA,NA,110900,122596,104126,89922,95339,65883,34298,32641,217,447,768,1121,1976,3004,3482,4963,7,55,92,225,748,1974,3795,10203,NA,NA,NA,NA
4/11/21,467,4,11,622004,1765,17060,7,699,39828,162,NA,102,NA,NA,111453,123047,104475,90177,95586,66026,34337,32660,217,447,769,1122,1978,3006,3483,4967,7,55,93,225,750,1978,3800,10212,NA,NA,NA,NA
4/12/21,468,4,12,623769,1691,17071,11,714,39918,165,NA,100,NA,NA,112006,123498,104824,90433,95832,66169,34376,32678,217,447,770,1122,1979,3008,3485,4970,7,55,93,226,752,1981,3805,10222,NA,NA,NA,NA
4/13/21,469,4,13,625460,1621,17080,9,711,40011,159,NA,101,NA,NA,112560,123949,105172,90689,96079,66311,34414,32696,218,447,770,1123,1981,3010,3486,4974,7,56,93,227,755,1984,3811,10231,NA,NA,NA,NA
4/14/21,470,4,14,627081,1578,17089,9,710,40095,162,NA,102,NA,NA,113113,124400,105521,90945,96325,66454,34453,32714,218,447,771,1123,1982,3012,3488,4977,7,56,93,228,757,1987,3816,10241,NA,NA,NA,NA
4/15/21,471,4,15,628660,1556,17101,12,699,40192,164,NA,98,NA,NA,113583,124768,105812,91154,96538,66564,34486,32735,219,447,772,1124,1983,3013,3489,4977,7,56,93,228,758,1989,3816,10241,NA,NA,NA,NA
4/16/21,472,4,16,630216,1462,17111,10,693,40300,169,NA,99,NA,NA,114053,125136,106103,91363,96752,66674,34520,32756,219,448,772,1126,1985,3015,3490,4978,7,56,94,228,758,1991,3816,10241,NA,NA,NA,NA
4/17/21,473,4,17,631678,1398,17123,12,701,40407,162,NA,103,NA,NA,114523,125504,106394,91572,96965,66784,34553,32777,220,448,773,1127,1986,3016,3491,4978,7,56,94,228,759,1993,3816,10241,NA,NA,NA,NA
4/18/21,474,4,18,633076,1331,17132,9,705,40504,163,NA,95,NA,NA,114993,125873,106685,91782,97179,66894,34586,32797,221,449,773,1129,1988,3017,3491,4978,7,57,95,229,760,1995,3817,10242,NA,NA,NA,NA
4/19/21,475,4,19,634407,1286,17145,13,708,40586,168,NA,102,NA,NA,115463,126241,106976,91991,97392,67004,34619,32818,222,449,774,1130,1989,3018,3492,4978,7,57,95,229,761,1997,3817,10242,NA,NA,NA,NA
4/20/21,476,4,20,635694,1255,17155,10,686,40665,156,NA,95,NA,NA,115933,126609,107267,92200,97606,67114,34653,32839,222,450,774,1132,1991,3020,3493,4979,7,57,96,229,761,1999,3817,10242,NA,NA,NA,NA
4/21/21,477,4,21,636949,1212,17168,13,645,40758,158,NA,90,NA,NA,116403,126977,107558,92409,97819,67224,34686,32860,223,450,775,1133,1992,3021,3494,4979,7,57,96,229,762,2001,3817,10242,NA,NA,NA,NA
4/22/21,478,4,22,638161,1191,17178,10,644,40838,156,NA,89,NA,NA,116843,127274,107806,92597,97993,67314,34714,32873,223,450,776,1133,1993,3023,3496,4982,7,57,96,230,764,2003,3820,10249,NA,NA,NA,NA
4/23/21,479,4,23,639351,1190,17185,7,633,40927,144,NA,90,NA,NA,117282,127572,108055,92784,98167,67404,34742,32887,223,450,776,1134,1995,3024,3498,4984,7,58,97,231,766,2006,3823,10255,NA,NA,NA,NA
4/24/21,480,4,24,640542,1165,17195,10,641,41014,152,NA,96,NA,NA,117722,127869,108303,92972,98341,67494,34770,32900,223,450,777,1134,1996,3026,3500,4987,7,58,97,232,768,2008,3826,10262,NA,NA,NA,NA
4/25/21,481,4,25,641707,1126,17202,7,625,41075,154,NA,97,NA,NA,118162,128167,108551,93159,98514,67584,34799,32914,224,451,777,1135,1997,3027,3501,4990,8,58,98,232,769,2011,3829,10268,NA,NA,NA,NA
4/26/21,482,4,26,642833,1074,17218,16,628,41155,158,NA,93,NA,NA,118602,128464,108799,93347,98688,67674,34827,32927,224,451,778,1135,1998,3029,3503,4993,8,58,98,233,771,2013,3832,10275,NA,NA,NA,NA
4/27/21,483,4,27,643907,1041,17231,13,594,41216,153,NA,89,NA,NA,119041,128762,109048,93534,98862,67764,34855,32941,224,451,778,1136,2000,3030,3505,4995,8,59,99,234,773,2016,3835,10281,NA,NA,NA,NA
4/28/21,484,4,28,644948,1016,17243,12,590,41291,155,NA,89,NA,NA,119481,129059,109296,93722,99036,67854,34883,32954,224,451,779,1136,2001,3032,3507,4998,8,59,99,235,775,2018,3838,10288,NA,NA,NA,NA
4/29/21,485,4,29,645963,991,17259,16,559,41357,152,NA,79,NA,NA,119823,129275,109469,93855,99165,67914,34906,32971,225,452,779,1138,2003,3033,3508,4998,8,59,100,235,775,2020,3838,10288,NA,NA,NA,NA
4/30/21,486,4,30,646955,915,17268,9,541,41420,146,NA,78,NA,NA,120164,129491,109641,93989,99295,67974,34930,32987,225,452,780,1139,2004,3034,3509,4998,8,59,100,235,776,2022,3838,10288,NA,NA,NA,NA
5/1/21,487,5,1,647870,862,17274,6,525,41479,143,NA,81,NA,NA,120506,129707,109814,94122,99424,68034,34953,33004,226,453,780,1141,2006,3035,3510,4998,8,59,101,235,776,2024,3838,10288,NA,NA,NA,NA
5/2/21,488,5,2,648732,826,17282,8,522,41532,133,NA,82,NA,NA,120847,129922,109987,94256,99554,68095,34976,33021,227,454,781,1142,2008,3036,3510,4998,8,60,101,236,777,2025,3838,10288,NA,NA,NA,NA
5/3/21,489,5,3,649558,796,17291,9,516,41583,136,NA,85,NA,NA,121189,130138,110160,94389,99683,68155,34999,33038,228,455,781,1144,2010,3037,3511,4998,8,60,102,236,777,2027,3838,10288,NA,NA,NA,NA
5/4/21,490,5,4,650353,759,17298,7,485,41638,135,NA,81,NA,NA,121530,130354,110332,94523,99813,68215,35023,33054,228,455,782,1145,2011,3038,3512,4998,8,60,102,236,778,2029,3838,10288,NA,NA,NA,NA
5/5/21,491,5,5,651113,736,17304,6,469,41697,137,NA,87,NA,NA,121872,130570,110505,94656,99942,68275,35046,33071,229,456,782,1147,2013,3039,3513,4998,8,60,103,236,778,2031,3838,10288,NA,NA,NA,NA
5/6/21,492,5,6,651849,708,17318,14,459,41760,138,NA,82,NA,NA,122174,130733,110648,94766,100036,68326,35064,33080,229,456,783,1147,2014,3041,3514,5000,8,60,103,237,780,2033,3841,10294,NA,NA,NA,NA
5/7/21,493,5,7,652557,668,17329,11,441,41810,128,NA,66,NA,NA,122476,130896,110791,94876,100130,68377,35083,33089,229,456,783,1148,2015,3042,3516,5003,8,61,103,238,781,2036,3844,10301,NA,NA,NA,NA
5/8/21,494,5,8,653225,624,17334,5,438,41868,124,NA,74,NA,NA,122778,131059,110934,94986,100224,68428,35101,33098,229,456,784,1148,2016,3044,3517,5005,8,61,103,239,783,2038,3847,10307,NA,NA,NA,NA
5/9/21,495,5,9,653850,585,17343,9,427,41904,117,NA,77,NA,NA,123079,131221,111078,95096,100319,68480,35119,33106,230,457,785,1148,2017,3045,3518,5008,9,61,104,240,784,2041,3851,10314,NA,NA,NA,NA
5/10/21,496,5,10,654434,552,17349,6,441,41947,117,NA,76,NA,NA,123381,131384,111221,95206,100413,68531,35137,33115,230,457,786,1148,2018,3047,3519,5010,9,61,104,241,786,2043,3854,10320,NA,NA,NA,NA
5/11/21,497,5,11,654986,521,17355,6,428,42007,114,NA,76,NA,NA,123683,131547,111364,95316,100507,68582,35156,33124,230,457,786,1149,2019,3048,3521,5013,9,62,104,242,787,2046,3857,10327,NA,NA,NA,NA
5/12/21,498,5,12,655507,504,17371,16,385,42052,111,NA,70,NA,NA,123985,131710,111507,95426,100601,68633,35174,33133,230,457,787,1149,2020,3050,3522,5015,9,62,104,243,789,2048,3860,10333,NA,NA,NA,NA
5/13/21,499,5,13,656011,498,17377,6,376,42101,104,NA,63,NA,NA,124174,131819,111593,95491,100666,68664,35189,33145,231,457,787,1150,2021,3051,3523,5015,9,62,105,243,789,2050,3860,10333,NA,NA,NA,NA
5/14/21,500,5,14,656509,470,17387,10,352,42147,97,NA,58,NA,NA,124362,131929,111680,95556,100731,68696,35205,33157,232,457,788,1152,2023,3051,3523,5015,9,62,105,244,790,2051,3860,10333,NA,NA,NA,NA
5/15/21,501,5,15,656979,452,17398,11,337,42187,94,NA,55,NA,NA,124551,132038,111766,95621,100796,68727,35220,33169,233,457,788,1153,2024,3052,3524,5015,9,62,106,244,790,2053,3860,10333,NA,NA,NA,NA
5/16/21,502,5,16,657431,426,17408,10,336,42227,96,NA,56,NA,NA,124739,132147,111853,95685,100862,68759,35236,33181,233,458,789,1154,2026,3052,3524,5016,10,62,106,245,790,2054,3861,10333,NA,NA,NA,NA
5/17/21,503,5,17,657857,402,17416,8,326,42266,93,NA,54,NA,NA,124928,132256,111939,95750,100927,68790,35251,33193,234,458,789,1155,2027,3053,3525,5016,10,62,107,245,790,2056,3861,10333,NA,NA,NA,NA
5/18/21,504,5,18,658259,379,17423,7,332,42311,96,NA,56,NA,NA,125116,132366,112026,95815,100992,68822,35267,33205,235,458,790,1157,2029,3053,3525,5016,10,62,107,246,791,2057,3861,10333,NA,NA,NA,NA
5/19/21,505,5,19,658638,360,17433,10,327,42351,91,NA,51,NA,NA,125305,132475,112112,95880,101057,68853,35282,33217,236,458,790,1158,2030,3054,3526,5016,10,62,108,246,791,2059,3861,10333,NA,NA,NA,NA
5/20/21,506,5,20,658998,346,17436,3,303,42383,81,NA,49,NA,NA,125448,132554,112186,95932,101102,68882,35293,33221,236,458,791,1158,2030,3055,3527,5019,10,62,108,247,792,2061,3864,10339,NA,NA,NA,NA
5/21/21,507,5,21,659345,310,17444,8,281,42414,81,NA,46,NA,NA,125591,132632,112259,95983,101146,68911,35304,33226,236,458,791,1158,2031,3056,3529,5021,10,62,108,248,794,2062,3867,10345,NA,NA,NA,NA
5/22/21,508,5,22,659655,280,17455,11,257,42443,75,NA,45,NA,NA,125734,132711,112333,96035,101191,68940,35315,33230,236,458,792,1158,2031,3057,3530,5024,10,62,108,249,795,2064,3870,10351,NA,NA,NA,NA
5/23/21,509,5,23,659935,255,17459,4,258,42479,71,NA,40,NA,NA,125878,132789,112406,96087,101236,68968,35327,33234,236,459,792,1158,2032,3057,3531,5026,10,63,108,249,796,2066,3874,10358,NA,NA,NA,NA
5/24/21,510,5,24,660191,231,17464,5,248,42518,74,NA,40,NA,NA,126021,132868,112480,96139,101281,68997,35338,33238,236,459,793,1158,2032,3058,3532,5029,10,63,108,250,797,2068,3877,10364,NA,NA,NA,NA
5/25/21,511,5,25,660421,208,17472,8,264,42573,78,NA,43,NA,NA,126164,132946,112553,96190,101325,69026,35349,33243,236,459,793,1158,2033,3059,3534,5031,10,63,108,251,799,2069,3880,10370,NA,NA,NA,NA
5/26/21,512,5,26,660629,197,17479,7,253,42601,79,NA,42,NA,NA,126307,133025,112627,96242,101370,69055,35360,33247,236,459,794,1158,2033,3060,3535,5034,10,63,108,252,800,2071,3883,10376,NA,NA,NA,NA
5/27/21,513,5,27,660826,188,17485,6,241,42628,74,NA,40,NA,NA,126410,133079,112683,96281,101403,69078,35369,33250,236,459,795,1158,2033,3061,3536,5036,10,63,108,253,801,2072,3886,10382,NA,NA,NA,NA
5/28/21,514,5,28,661014,160,17489,4,236,42658,73,NA,40,NA,NA,126514,133133,112738,96319,101436,69101,35379,33254,236,459,795,1158,2034,3061,3537,5038,10,63,108,253,803,2074,3888,10388,NA,NA,NA,NA
5/29/21,515,5,29,661173,149,17492,3,236,42691,74,NA,39,NA,NA,126617,133187,112794,96358,101469,69124,35388,33257,236,459,796,1158,2034,3062,3538,5040,10,63,108,254,804,2075,3891,10394,NA,NA,NA,NA
5/30/21,516,5,30,661322,141,17492,0,230,42708,73,NA,36,NA,NA,126721,133242,112850,96396,101503,69147,35398,33260,236,459,796,1158,2034,3063,3539,5043,10,63,108,254,805,2077,3893,10400,NA,NA,NA,NA
